[DEBUG] 2020-02-17 13:37:36.444 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-17 13:37:36.447 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-17 13:37:36.449 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-17 13:37:36.486 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-17 13:37:36.488 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-17 13:37:36.582 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-17 13:37:36.583 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-17 13:37:36.585 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-17 13:37:36.718 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-17 13:37:36.729 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-17 13:37:36.730 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-17 13:37:36.740 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-17 13:37:36.759 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4642b71d
[DEBUG] 2020-02-17 13:37:36.759 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4642b71d
[DEBUG] 2020-02-17 13:37:36.759 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4642b71d
[DEBUG] 2020-02-17 13:37:36.759 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3aefae67
[DEBUG] 2020-02-17 13:37:36.759 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@796d3c9f
[DEBUG] 2020-02-17 13:37:36.760 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5eccd3b9
[DEBUG] 2020-02-17 13:37:36.760 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@66908383
[DEBUG] 2020-02-17 13:37:36.760 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@66908383
[DEBUG] 2020-02-17 13:37:36.760 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@66908383
[DEBUG] 2020-02-17 13:37:36.761 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6fe46b62
[DEBUG] 2020-02-17 13:37:36.761 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6fe46b62
[DEBUG] 2020-02-17 13:37:36.761 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6fe46b62
