[DEBUG] 2020-02-17 13:34:23.481 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-17 13:34:23.489 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-17 13:34:23.524 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-17 13:34:23.626 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-17 13:34:23.629 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-17 13:34:23.770 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-17 13:34:23.771 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-17 13:34:23.777 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-17 13:34:24.039 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-17 13:34:24.054 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-17 13:34:24.055 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-17 13:34:24.067 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-17 13:34:24.107 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@41a6d121
[DEBUG] 2020-02-17 13:34:24.108 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@41a6d121
[DEBUG] 2020-02-17 13:34:24.108 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@41a6d121
[DEBUG] 2020-02-17 13:34:24.108 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@19f040ba
[DEBUG] 2020-02-17 13:34:24.108 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@17d238b1
[DEBUG] 2020-02-17 13:34:24.109 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6b7d1df8
[DEBUG] 2020-02-17 13:34:24.109 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@28952dea
[DEBUG] 2020-02-17 13:34:24.109 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@28952dea
[DEBUG] 2020-02-17 13:34:24.109 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@28952dea
[DEBUG] 2020-02-17 13:34:24.110 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@70807224
[DEBUG] 2020-02-17 13:34:24.110 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@70807224
[DEBUG] 2020-02-17 13:34:24.110 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@70807224
[DEBUG] 2020-02-17 13:34:24.110 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2caf6912
[DEBUG] 2020-02-17 13:34:24.111 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2caf6912
[DEBUG] 2020-02-17 13:34:24.111 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2caf6912
[DEBUG] 2020-02-17 13:34:24.111 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@31ff1390
[DEBUG] 2020-02-17 13:34:24.111 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@31ff1390
[DEBUG] 2020-02-17 13:34:24.111 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@31ff1390
[DEBUG] 2020-02-17 13:34:24.112 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1f12e153
[DEBUG] 2020-02-17 13:34:24.112 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1f12e153
[DEBUG] 2020-02-17 13:34:24.112 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1f12e153
[DEBUG] 2020-02-17 13:34:24.113 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@469d003c
[DEBUG] 2020-02-17 13:34:24.113 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@469d003c
[DEBUG] 2020-02-17 13:34:24.113 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@469d003c
[DEBUG] 2020-02-17 13:34:24.113 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1d3e6d34
[DEBUG] 2020-02-17 13:34:24.113 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1d3e6d34
[DEBUG] 2020-02-17 13:34:24.114 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@1d3e6d34
[DEBUG] 2020-02-17 13:34:24.114 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4303b7f0
[DEBUG] 2020-02-17 13:34:24.114 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4303b7f0
[DEBUG] 2020-02-17 13:34:24.115 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@1450078a
[DEBUG] 2020-02-17 13:34:24.115 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1450078a
[DEBUG] 2020-02-17 13:34:24.115 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@796d3c9f
[DEBUG] 2020-02-17 13:34:24.115 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@796d3c9f
[DEBUG] 2020-02-17 13:34:24.116 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@5eccd3b9
[DEBUG] 2020-02-17 13:34:24.116 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5c089b2f
[DEBUG] 2020-02-17 13:34:24.116 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@3122b117
[DEBUG] 2020-02-17 13:34:24.116 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@3122b117
[DEBUG] 2020-02-17 13:34:24.117 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@7c9b78e3
[DEBUG] 2020-02-17 13:34:24.117 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@7c9b78e3
[DEBUG] 2020-02-17 13:34:24.119 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@74fef3f7
[DEBUG] 2020-02-17 13:34:24.120 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@74fef3f7
[DEBUG] 2020-02-17 13:34:24.120 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@516ebdf8
[DEBUG] 2020-02-17 13:34:24.120 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@516ebdf8
[DEBUG] 2020-02-17 13:34:24.121 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@7c2a69b4
[DEBUG] 2020-02-17 13:34:24.121 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@7c2a69b4
[DEBUG] 2020-02-17 13:34:24.122 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@56781d96
[DEBUG] 2020-02-17 13:34:24.122 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@56781d96
[DEBUG] 2020-02-17 13:34:24.122 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@a10c1b5
[DEBUG] 2020-02-17 13:34:24.122 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@a10c1b5
[DEBUG] 2020-02-17 13:34:24.123 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@3d7fa3ae
[DEBUG] 2020-02-17 13:34:24.123 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@3d7fa3ae
[DEBUG] 2020-02-17 13:34:24.124 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@522b2631
[DEBUG] 2020-02-17 13:34:24.124 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@522b2631
[DEBUG] 2020-02-17 13:34:24.126 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@60baef24
[DEBUG] 2020-02-17 13:34:24.126 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@60baef24
[DEBUG] 2020-02-17 13:34:24.126 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@5395ea39
[DEBUG] 2020-02-17 13:34:24.126 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@5395ea39
[DEBUG] 2020-02-17 13:34:24.127 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@312afbc7
[DEBUG] 2020-02-17 13:34:24.127 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@312afbc7
[DEBUG] 2020-02-17 13:34:24.127 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@312afbc7
[DEBUG] 2020-02-17 13:34:24.129 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@6569dded
[DEBUG] 2020-02-17 13:34:24.130 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@72458efc
[DEBUG] 2020-02-17 13:34:24.130 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@72458efc
[DEBUG] 2020-02-17 13:34:24.130 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@72458efc
[DEBUG] 2020-02-17 13:34:24.130 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@3e134896
[DEBUG] 2020-02-17 13:34:24.131 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@2d0bfb24
[DEBUG] 2020-02-17 13:34:24.131 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@2d0bfb24
[DEBUG] 2020-02-17 13:34:24.131 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@1136b469
[DEBUG] 2020-02-17 13:34:24.132 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@1136b469
[DEBUG] 2020-02-17 13:34:24.132 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@5432050b
[DEBUG] 2020-02-17 13:34:24.132 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@5432050b
[DEBUG] 2020-02-17 13:34:24.132 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@2c779e5
[DEBUG] 2020-02-17 13:34:24.133 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@2c779e5
[DEBUG] 2020-02-17 13:34:24.133 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@5328a9c1
[DEBUG] 2020-02-17 13:34:24.133 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@5328a9c1
[DEBUG] 2020-02-17 13:34:24.133 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@715fb77
[DEBUG] 2020-02-17 13:34:24.134 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@60921b21
[DEBUG] 2020-02-17 13:34:24.134 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@60921b21
